feature_id,activation,molecule_idx,smiles,token_position,token_str
1600,19.70088005065918,23147,CCC(CC)([C@@H]([NH3+])c1sccc1C)[NH+](C)C,11,+])
788,19.052034378051758,33272,Cc1ccc(-c2noc(COc3cc(C)c(Br)c(C)c3)n2)cc1,17,Br
788,18.788850784301758,3305,CCC[C@H]1C[C@@]1(O)Cc1cccc(Br)c1,20,Br
788,18.729496002197266,35485,COC(=O)c1cn(C(=O)c2cccc(Br)c2)c2ccccc12,17,Br
788,18.716459274291992,13358,Cc1ccc(Nc2cc(C)ccc2N)c(Br)c1,17,Br
788,18.680490493774414,18983,COC1CCN(C(=O)Cc2ccc(F)c(Br)c2)CC1,17,Br
788,18.666549682617188,23504,COc1ccc(Br)c(C(=O)c2cccc(Br)c2)c1,17,Br
788,18.575210571289062,17807,COCCOc1cccc(NC(=O)c2ccc(OCCc3ccccc3)c(Br)c2)c1,20,Br
788,18.559513092041016,11554,O=C(OCC(=O)c1cccc2ccccc12)c1cccc(Br)c1,20,Br
788,18.504148483276367,37265,CCn1/c(=N/C(=O)C(C)C)sc2cccc(Br)c21,22,Br
788,18.46470069885254,21415,CCn1cc([C@@H]([NH3+])c2cc(F)cc(Br)c2)cn1,20,Br
2001,18.9327392578125,28881,COc1ccc(Cl)cc1CN(C)C(=O)Nc1cccc(C#N)c1,17,Nc
2001,18.92156982421875,34412,C[C@H](O)CCN(C)C(=O)Nc1cccc(OC2CCCC2)c1,17,Nc
2001,18.852306365966797,31228,CCc1onc(C)c1NC(=O)Nc1cccc(COC(C)C)c1C,13,Nc
2001,18.806102752685547,13744,CC[C@H](C)N(C)C(=O)Nc1cccc(-c2nccn2C)c1,17,Nc
2001,18.771461486816406,30924,C[C@@H]([NH3+])C(=O)Nc1cccc2c1CNC2=O,14,Nc
2001,18.67193031311035,41785,CNC(=O)c1cccc2c1CCN2C(=O)Nc1ccc(OC)cc1,17,Nc
2001,18.617279052734375,32523,Cc1cccc(C)c1NC(=O)CNC(=O)Nc1cc(-c2ccccc2)on1,17,Nc
2001,18.496870040893555,28129,CCCc1nc2ncnn2c([O-])c1NC(=O)Nc1ccc(C(=O)OCC)cc1,17,Nc
2001,18.42848014831543,33065,CC(C)[C@@H]1C(=O)NCCN1C(=O)Nc1cnn(-c2ccccc2Cl)c1,20,Nc
2001,18.425884246826172,8222,C[C@H](Nc1cccc(CO)c1)C(=O)Nc1ccc2c(c1)OCO2,20,Nc
113,18.445598602294922,12331,Cc1cc2oc3c(c(=O)c2cc1C)[C@@H](c1cccc(Oc2ccccc2)c1)N(c1nncs1)C3=O,39,nncs
113,18.11522102355957,2020,Cc1nc([C@H]2CCCN2C(=O)c2csnn2)nc2c1CCC(=O)N2CC1CCCCC1,18,csnn
113,17.9507999420166,33322,C=CCN(C(=O)c1csnn1)[C@H](C(=O)NCc1ccccc1)c1ccccc1F,11,csnn
113,17.78238296508789,6791,O=C(NC[C@H](c1ccc2c(c1)OCO2)[NH+]1CCN(c2ccccc2F)CC1)c1ccno1,39,ccno
113,17.721113204956055,48623,O=C(N[C@H]1CC[C@H](Nc2nccc(-c3cc[nH+]cc3)n2)C1)c1ccon1,39,ccon
113,17.63091468811035,12921,[O-]/C(CCOc1ccc(Cl)c(Cl)c1)=N\c1nncs1,23,nncs
113,17.57956886291504,24011,CCOC(=O)c1c(NC(=O)c2ccno2)sc2c1CCN(C(=O)OCC)C2,15,ccno
113,17.50633430480957,296,NC(=O)c1cc([NH+]2CCCCC2)ccc1NC(=O)c1csnn1,23,csnn
113,17.459674835205078,9856,Cc1ncc2c(c1CNC(=O)c1cncs1)CCN(C(=O)COc1ccccc1Cl)C2,15,cncs
113,17.45329475402832,23229,O=S(=O)(NC[C@H]1C[C@@H](O)CN1Cc1ccccc1)c1cnoc1,31,cnoc
1361,18.181650161743164,20106,CCn1c([C@@H](C)NC(=O)c2ccccc2Cl)nc2ccccc21,24,21
1361,18.11081314086914,19420,CCn1c([C@@H](C)NC(=O)c2nccnc2N)nc2ccccc21,24,21
1361,17.792625427246094,1362,COCCn1c(C(=O)N(CCC#N)CCC(C)C)cc2ccccc21,24,21
1361,17.735801696777344,12311,CCCn1c(NC(=O)[C@H]2CC(=O)N(c3ccccc3F)C2)nc2ccccc21,32,21
1361,17.663843154907227,22374,Cn1c(S[C@H](C(=O)N2CCCC2)c2ccccc2)nc2ccccc21,28,21
1361,17.64153289794922,13124,CCn1c([C@H]2CCCN2C(=O)NCC(C)(C)OC)nc2ccccc21,27,21
1361,17.580089569091797,49866,CCn1c(C[NH+]2CC[C@@H](CNc3ccccn3)C2)nc2ccccc21,27,21
1361,17.543384552001953,8973,CCn1c(NC(=O)[C@@]2(C)Oc3ccccc3NC2=O)nc2ccccc21,27,21
1361,17.501707077026367,38571,Cn1c(C[C@H]([NH3+])C(C)(C)[NH+](C)C)nc2ccccc21,29,21
1361,17.499055862426758,23595,CCn1c(C[C@@H](O)c2ccccc2C)nc2ccccc21,22,21
591,18.03470802307129,18431,NS(=O)(=O)c1cccc(NC(=O)CN2CCCc3cccc(F)c32)c1,4,)(=
591,17.993579864501953,5994,NS(=O)(=O)c1ccc(NC(=O)N2CCCC2)c(Br)c1,4,)(=
591,17.880109786987305,26575,CS(=O)(=O)c1cccc(OC(=O)c2cn(-c3ccccc3Cl)nn2)c1,4,)(=
591,17.846960067749023,25819,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(CCO)CC2)cc1,4,)(=
591,17.83449363708496,7522,NS(=O)(=O)c1ccc(NC(=O)C23CCC(CC2)C3)cc1,4,)(=
591,17.7480411529541,44958,CCS(=O)(=O)c1ccc(NC(=O)NC2CCC(C)CC2)cc1,4,)(=
591,17.73650550842285,11742,CCS(=O)(=O)c1ccc([O-])c(NC(=O)c2ccco2)c1,4,)(=
591,17.646320343017578,29104,CCS(=O)(=O)c1cccc(NC(=O)Cc2cccc(OCC#N)c2)c1,4,)(=
591,17.59571647644043,23132,CCCNS(=O)(=O)c1ccc(OCC(=O)Nc2ccc(OC)cc2)cc1,4,)(=
591,17.523006439208984,28816,CNS(=O)(=O)c1cc(C(=O)N(C)Cc2cccc(OC)c2)c(C)o1,4,)(=
305,17.958843231201172,32897,CC(C)[NH2+]C[C@H](Cc1cccc(Cl)c1)c1cccc(Cl)c1,18,Cl
305,17.69200325012207,1666,CS(=O)(=O)NCCCNC(=O)C1(c2cccc(Cl)c2)CCOCC1,18,Cl
305,17.657155990600586,13686,COc1cccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)c(=O)oc12,19,Cl
305,17.649124145507812,1170,CCc1ccc(-c2cn3ccn(-c4cccc(Cl)c4)c(=O)c3n2)cc1,15,Cl
305,17.610952377319336,2237,CC[NH2+][C@@H](c1ccc(Cl)c(Cl)c1)c1sccc1CC,18,Cl
305,17.57891845703125,34735,CCOc1[nH+]c(-c2ccccc2)cc(-c2ccc(Cl)c(Cl)c2)c1C#N,23,Cl
305,17.56637954711914,25776,CCCN(CCC)C(=O)c1cnc2c(-c3cccc(Cl)c3)cnn2c1C,19,Cl
305,17.53652000427246,44588,O=c1[nH]cc(Nc2ccc(Cl)c(Cl)c2)c(=O)[nH]1,18,Cl
305,17.529821395874023,49447,COCCNC(=O)[C@H](Oc1cccc(Cl)c1)C(C)C,13,Cl
305,17.52177619934082,22876,CCC(CC)(NC(=O)Nc1ccc(C#N)c(Cl)c1)C(=O)[O-],19,Cl
2049,17.165546417236328,24192,CCc1ccc(O[C@H](C)/C([O-])=N/c2nc3ccc(F)cc3s2)cc1,16,-])=
2049,16.943233489990234,33282,CC(C)Cc1nc(SC/C([O-])=N/c2nnc(CC(C)C)s2)n[nH]1,14,-])=
2049,16.94072151184082,28735,COC(=O)c1cc(CN(C)[C@H](C)/C([O-])=N/c2cccc(F)c2)oc1C,22,-])=
2049,16.93848991394043,34120,COc1ccc(-c2ccc(=O)n(C/C([O-])=N/c3nnc(C4CCCCC4)s3)n2)cc1,18,-])=
2049,16.91942024230957,1417,Cc1cc(C)cc(N/C([O-])=C/n2ccc3sc(C)cc3c2=O)c1,14,-])=
2049,16.91739273071289,42270,COCCCOCC[NH+](C)C/C([O-])=N/c1ccc(C)cc1Br,13,-])=
2049,16.893251419067383,20626,CC(C)(C)c1ccccc1OC/C([O-])=N/c1nc2ccccc2s1,16,-])=
2049,16.884584426879883,5136,Cc1cc(C(=O)O[C@H](C)/C([O-])=N/c2nc(-c3ccccc3)cs2)c(C)o1,20,-])=
2049,16.881786346435547,47898,CC(C)(C)O/C([O-])=N/c1ncc(C(=O)[O-])o1,12,-])=
2049,16.853313446044922,41923,CN(C1CCCCC1)S(=O)(=O)c1ccc(/C([O-])=N/c2nc3c(s2)C(=O)CC(C)(C)C3)cc1,21,-])=
1028,17.149852752685547,1951,CC(=O)NCc1ccc(-c2csc(/N=C(\[O-])c3csc(-c4ccsc4)n3)n2)o1,16,(\[
1028,17.04047203063965,11246,COC(=O)c1cnc(/N=C(\[O-])[C@@H]2CC(=O)N(c3cccc(OC)c3)C2)s1,12,(\[
1028,17.003931045532227,20619,CC(C)Cc1nnc(/N=C(\[O-])c2ccc(Cn3cccn3)cc2)s1,12,(\[
1028,16.98505210876465,34857,CC(=O)c1cccc(/N=C(\[O-])[C@H](C)N2CCCN(C(C)=O)CC2)c1,12,(\[
1028,16.970537185668945,39767,CC(C)Cc1nnc(/N=C(\[O-])c2cc(=O)c3cc(F)ccc3o2)s1,12,(\[
1028,16.96168327331543,25291,CC(C)Cc1nnc(/N=C(\[O-])Cn2nc(-c3ccccc3)ccc2=O)s1,12,(\[
1028,16.95771598815918,47028,O=C([O-])c1csc(/N=C(\[O-])c2cccnc2)n1,14,(\[
1028,16.954654693603516,44086,CC(=O)c1csc(/N=C(\[O-])[C@@H](C)Oc2cccc(C)c2C)n1,12,(\[
1028,16.94874382019043,17544,COc1ccc(-c2n[nH]c(/N=C(\[O-])c3ccoc3C)n2)cc1OC,16,(\[
1028,16.871585845947266,32998,CCOc1ccccc1-c1csc(/N=C(\[O-])COc2ccccc2C(C)C)n1,13,(\[
2872,17.075862884521484,10847,CN(CCOc1ccccc1F)C(=O)C[NH+]1CC[C@@]([O-])(C(F)(F)F)C1,26,F
2872,17.013132095336914,10107,COC(=O)[C@H](C)NC(=O)CCNc1ncc(C(F)(F)F)cc1Cl,21,F
2872,16.976390838623047,6646,O=C(O[C@@H]1CCCc2ccccc21)[C@@H]1CC(=O)N(CC(F)(F)F)C1,30,F
2872,16.91219139099121,32999,CS(=O)(=O)c1ccccc1NC(=O)N[C@@H]1CC[NH+](CC(F)(F)F)C1,28,F
2872,16.795183181762695,33556,COC(=O)[C@@]1(N)CCC[C@@H](n2cc(C(F)(F)F)cn2)C1,23,F
2872,16.771223068237305,10438,CCOC(=O)c1[nH]ncc1CN1CCC[C@H](C(=O)NCC(F)(F)F)C1,26,F
2872,16.675418853759766,28490,Cc1[nH+][nH]c(N)c1C(=O)Nc1cccc(C(F)(F)F)c1,24,F
2872,16.671585083007812,39344,CNC(=O)[C@H]1CCC[NH+]1CCC(=O)Nc1cccc(C(F)(F)F)c1,25,F
2872,16.660137176513672,21124,CCC(=O)c1ccc(O[C@@H](C)C(=O)NCC(F)(F)F)cc1,23,F
2872,16.639368057250977,29580,CCN(CCc1ccccc1)C(=O)NC[C@@H]1CC[NH+](CC(F)(F)F)C1,25,F
690,16.950674057006836,36667,CCCOc1ccc([C@@H](C)NC(=O)[C@H]2CC(=O)N(C)C2)cc1OCCC,8,](
690,16.81570053100586,20043,Cc1c([C@H](C)NC(=O)[C@@H]2CC(=O)N(C(C)C)C2)oc2ccccc12,8,](
690,16.714189529418945,2518,CCc1ccc([C@@H](C)NC(=O)C[NH+]2CCC(NC(=O)CC3CCCC3)CC2)cc1,8,](
690,16.66241455078125,24140,Cc1ccc([C@@H](C)NC(=O)[C@@H]2CCCN(C(=O)NCC(C)C)C2)cc1F,8,](
690,16.57930564880371,40866,Cc1csc([C@H](C)NC(=O)[C@@H]2CCCCN2C(=O)c2ccccc2)n1,8,](
690,16.49949073791504,29744,Cc1c([C@@H](C)NC(=O)[C@H]2CC(=O)Nc3ccccc32)oc2ccccc12,8,](
690,16.493587493896484,4269,Cc1ccc([C@@H](C)NC(=O)[C@H](NC(=O)c2ccccc2F)C(C)C)o1,8,](
690,16.476516723632812,11544,Cc1cc([C@@H](C)NC(=O)N[C@H]2CCc3c(O)cccc32)c(C)o1,8,](
690,16.465314865112305,32747,Cc1cc([C@H](C)NC(=O)[C@H]2CC[C@H](C[NH3+])O2)c(C)o1,8,](
690,16.446578979492188,9960,CCc1nc([C@@H](C)NC(=O)NC2CCC(C(=O)OC(C)(C)C)CC2)cs1,8,](
1676,16.936248779296875,43360,COc1ccc(S(=O)(=O)N2CCC[C@H](c3nc(C)nc4ncccc34)C2)cc1,28,34
1676,16.898441314697266,36596,COC(=O)c1cccc(N2CCC(c3c[nH]c4ncccc34)CC2)n1,22,34
1676,16.82883071899414,27807,COc1ccc(NC(=O)CN(C(=O)C[C@@H]2[C@H](c3c(C)[nH]c4ccccc34)C2(C)C)C2CC2)c(OC)c1,38,34
1676,16.828433990478516,9732,Cc1ccc2nc(CSc3ncnc4ccccc34)cn2c1,12,34
1676,16.78412628173828,48807,Cc1ccc(NS(=O)(=O)c2ccc(C(=O)OCCCn3c(=O)[nH]c4ccccc43)cc2)cc1,30,43
1676,16.78338050842285,46886,N#Cc1cccc(NC(=O)c2ccc(-n3c[nH+]c4ccccc43)cc2)c1,24,43
1676,16.697612762451172,48228,COc1ccc(CCC(=O)N2CCCN(Cc3cnc4ncccn34)CC2)cc1,18,34
1676,16.697538375854492,3832,CCCCN(C)C(=O)[C@@H]1Sc2ncnc(NCCc3c[nH]c4ccccc34)c2[C@@H]1C,27,34
1676,16.682119369506836,17610,Cc1cccc(-c2nnc(SCC(=O)c3c(C)[nH]c4ccccc34)n2C)c1,24,34
1676,16.515920639038086,44863,Cc1cc(N2CC[C@@H]([NH2+][C@H]3CCCc4sccc43)C2=O)n(C)n1,24,43
2970,16.396827697753906,16444,CCCCCCn1c([C@H](C)O)[nH+]c2cc(C)c(C)cc21,2,CCn
2970,16.229768753051758,37919,O=C(CCn1c(C(F)(F)F)cc2cccnc21)NCCc1cc[nH+]cc1,5,CCn
2970,16.115020751953125,34244,O=C(CCn1c(-c2ccccn2)cc2ccc[nH+]c21)N[C@H]1CCCOC1,5,CCn
2970,16.101661682128906,44946,CC[C@@H](C#N)OC(=O)CCn1c(C)csc1=O,15,CCn
2970,15.853513717651367,3347,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)N1CC[NH+](Cc2ccsc2)CC1,5,Cn
2970,15.800455093383789,2523,CC[C@H](C)C[C@H](C)NC(=O)CCn1c(C)csc1=O,21,CCn
2970,15.79967212677002,29725,CCc1ccsc1CNC(=O)CCn1c(C)csc1=O,9,CCn
2970,15.795341491699219,18191,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NC1CCCCC1,5,Cn
2970,15.746247291564941,36681,O=C(Cn1c(=O)[nH]c2ccccc21)N1CCC[C@@H]1c1ccccc1,5,Cn
2970,15.7379150390625,39215,COc1ccccc1C[NH+](CCCn1cc[nH+]c1)Cc1cccc(C)n1,9,CCCn
150,16.131988525390625,5838,Nc1nonc1C(=O)NCCNCc1cc(Br)cs1,16,cs
150,15.893101692199707,30022,CCc1ccsc1C[NH2+]Cc1cc(C#N)cs1,18,cs
150,15.612875938415527,39372,CC[NH2+][C@@H](c1cc(Br)cs1)C(CC)CC,16,cs
150,15.52452278137207,11797,C[NH+]1CCC(C[NH+](C)Cc2cc(C#N)cs2)CC1,22,cs
150,15.4276123046875,30550,COC(=O)CC[NH2+]Cc1cc(Cl)cs1,16,cs
150,15.39208698272705,15571,C[C@H]1[C@@H]([NH2+]Cc2cc(C#N)cs2)CC[C@@H]1C,24,cs
150,15.3306245803833,49350,CC(=O)NCC[C@@H]1CCCC[NH+]1Cc1cc(C2CCCCC2)no1,26,no
150,15.190033912658691,30858,COc1ccc([C@H](CNC(=O)c2cc(C(C)C)no2)[NH+](C)C)cc1,23,no
150,15.185968399047852,21703,CC[NH+]1CC[C@H](N(C)Cc2cc(C#N)cs2)[C@H](C)C1,24,cs
150,15.145670890808105,44024,C[C@@H]1COC[C@H](C)N1C(=O)c1cc(-c2cccc(Cl)c2)no1,35,no
2984,16.06844139099121,6375,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(C#N)cc3)CC2)cc1,4,)(
2984,15.716930389404297,45980,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3cccc(Cl)c3F)CC2)cc1,4,)(
2984,15.576549530029297,49488,CC(C)(C)c1ccc(C(=O)Nc2nc3n(n2)[C@H](c2ccccc2)CC(=O)N3)cc1,4,)(
2984,15.481926918029785,28761,CC(C)(C)c1ccc(CCC(=O)NCCCc2nn(-c3ccccc3)c(N)c2C#N)cc1,4,)(
2984,15.466447830200195,38224,CC(C)(C)c1ccccc1S(=O)(=O)NC[C@H]1CN2CCCC[C@@H]2CO1,4,)(
2984,15.465166091918945,18760,CC(C)(C)c1ccccc1[C@H](N)C[NH3+],4,)(
2984,15.397621154785156,4636,CC(C)(C)c1ccc2c(c1)N(S(=O)(=O)c1ccccc1)C[C@@H](C(=O)NCc1ccc(Cl)cc1)O2,4,)(
2984,15.366804122924805,31336,CC(C)(C)c1ccc2c(c1)[C@H](O)[C@H]([NH3+])CCO2,4,)(
2984,15.35019588470459,2708,CC(C)(C)c1ccc(NC(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)cc1,4,)(
2984,15.345861434936523,40759,CC(C)(C)C(=O)N1CCCc2c(cnn2-c2ccccc2)C1,4,)(
995,16.019256591796875,27138,C[C@@H]1COCCN1c1ccc(NC(=O)[C@@H]2C[C@@H]2c2ncn[nH]2)cc1,32,ncn
995,15.926358222961426,5996,COC(=O)[C@@]1(NC2CC2)CCC[C@H](Sc2ncn[nH]2)C1,22,ncn
995,15.915122032165527,47096,Cn1nc(C(C)(C)C)cc1C(=O)Nc1ccc(-c2ccn[nH]2)cc1,25,ccn
995,15.665587425231934,3815,O[C@@H]1CCCC[C@H]1Oc1ccc(NCc2ncc[nH]2)cc1,21,ncc
995,15.639055252075195,7342,CC(C)N[C@@]1(C(N)=O)CCC[C@@H](Sc2ncn[nH]2)C1,25,ncn
995,15.537399291992188,14831,CC[NH+](CC)CCOc1ccc(C(=O)N2CCC[C@H](c3ncc[nH]3)C2)cc1,25,ncc
995,15.517724990844727,10529,Cc1c[nH+]ccc1N1CCC[C@]2(CCC(=O)N(CCc3cnc[nH]3)C2)C1,25,cnc
995,15.510878562927246,24923,C[C@H]1[C@@H](NCCc2ncn[nH]2)CC(=O)N1Cc1ccccc1,15,ncn
995,15.43199348449707,28198,O=C(c1cc2ncc(CCO)cn2n1)N1CCC[C@H](c2ccn[nH]2)C1,28,ccn
995,15.430516242980957,762,COc1ccc(Cl)cc1[C@@H](C)NCc1cccc(-c2ncn[nH]2)c1,22,ncn
54,15.937911033630371,7757,COc1ccc([C@H](C)N(C)Cc2nnnn2C2CC2)cc1,17,nnnn
54,15.934021949768066,8056,CCOc1ccccc1[C@H](C)NCCc1nncn1C1CC1,14,nncn
54,15.9285249710083,2274,CC(C)[C@@H](Sc1nnnn1-c1ccccc1)C(=O)NC1CCCCC1,11,nnnn
54,15.882134437561035,42031,Fc1ccccc1C1(NCc2nccn2Cc2ccccc2)CC1,10,nccn
54,15.8175687789917,48066,CCn1nc(C)c([C@H](C)NCCc2nncn2C2CC2)c1C,17,nncn
54,15.814903259277344,29398,CCOc1ccccc1N1CCN(Cc2nnnn2C2CC2)CC1,11,nnnn
54,15.78958797454834,16217,O[C@H](CCc1nnnn1-c1ccccc1)c1ccccc1,9,nnnn
54,15.735366821289062,33434,O=C(c1ccncc1)N1CCC[C@H](c2nccnc2-c2ccc(F)cc2)C1,20,nccnc
54,15.717198371887207,23382,COc1ccc2cc(CN(Cc3ccccc3)[C@H](c3nnnn3C3CCCCC3)C(C)C)c(=O)[nH]c2c1,20,nnnn
54,15.668697357177734,26256,CNS(=O)(=O)c1cccc(CNc2nnnn2-c2ccccc2)c1,13,nnnn
848,15.923190116882324,25577,COc1ccc([C@@H](C)[C@@H](C)[NH2+]C2CC2)cc1F,19,+]
848,15.576168060302734,19684,COc1cccc(F)c1[C@@H](C)[NH2+]C[C@@H]1CN(C2CC2)CCO1,18,+]
848,15.552513122558594,30098,COc1ccc([C@H](C)[C@@H](C)[NH2+]C[C@H]2CCCN2S(C)(=O)=O)cc1,19,+]
848,15.55097484588623,8050,Cc1nc(C)c(C[NH2+]C[C@@H]2CCCO2)s1,13,+]
848,15.548365592956543,23376,CCC[C@H](C)[NH+](C)C1CCC([NH2+]C)CC1,19,+]
848,15.368541717529297,18288,Cc1ccc(C)c([C@H](C)[NH2+]C[C@@H]2CN3CCC[C@@H]3CO2)c1,17,+]
848,15.347039222717285,14473,[O-]C1CC(C[NH2+]C[C@@H]2COc3ccccc32)C1,12,+]
848,15.337185859680176,39956,Brc1cc(C[NH2+]C[C@@H]2CC=CCC2)cs1,9,+]
848,15.33636474609375,24642,CCC(CC)[NH+]1C[C@H](C)[NH2+]C[C@@H]1C(C)(C)C,18,+]
848,15.329055786132812,46679,CC(C)CC1(C[NH2+]C[C@@H]2CCCCCN2)CCCC1,12,+]
2399,15.914655685424805,44869,C=CCNS(=O)(=O)c1cc(C(=O)N(C)c2cccc(C#N)c2)ccc1F,34,F
2399,15.870784759521484,13748,Cc1ccc(C(=O)N2CC[C@@H](C(=O)[O-])[C@H]2C)c(F)c1,32,F
2399,14.91331672668457,25204,COC[C@@H](O)C[NH+](C)CCC(=O)c1ccc(C)c(F)c1,27,F
2399,14.870086669921875,4691,CC(=O)c1ccc(SCC(=O)N2CCC[C@H]2c2cccc(C)c2)c(F)c1,33,F
2399,14.868124961853027,16552,NC(=O)c1ccc(NC(=O)[C@H]2C[C@H]2c2ccc(F)cc2)c(F)c1,36,F
2399,14.807215690612793,29834,CS(=O)(=O)c1cc(S(=O)(=O)[N-]c2cccc(F)c2F)ccc1F,31,F
2399,14.685334205627441,17932,CC(C)[C@H](C[NH+](C)C)Nc1ccc(C(=O)[O-])c(F)c1F,29,F
2399,14.668582916259766,35164,CNC(=O)c1cc(NC(=O)N[C@H]2CCC(C)(C)c3ccccc32)ccc1F,33,F
2399,14.635359764099121,9300,C#Cc1cc(F)c(NC(=O)[C@@H](CCCC)NC(N)=O)c(F)c1,29,F
2399,14.572226524353027,36387,CCS(=O)(=O)[N-]c1ccc(S(=O)(=O)N[C@H]2CCCC2(C)C)cc1F,35,F
1483,15.914135932922363,34677,O=C(NC1CC1)c1cc2n(n1)CCN(Cc1ccc3cccc(O)c3n1)C2,4,(
1483,15.872323036193848,41860,O=C(NC1CC1)c1cccc(OC(=O)c2cccc3c[nH]nc23)c1,4,(
1483,15.789958000183105,38206,O=C(Nc1nc2c(s1)CCCC2)c1cn(-c2ccccc2Br)nn1,4,(
1483,15.750964164733887,38530,O=C(NCC1CC1)[C@H]1CCCN(C[C@@H](O)c2cccc(Cl)c2)C1,4,(
1483,15.715964317321777,7002,O=C(NCCC1CC1)c1c(Cl)ccc(Cl)c1Cl,4,(
1483,15.671061515808105,29776,O=C(NCC1CC1)[C@@H]1CCCN(C(=O)c2nc([O-])c3ccccc3n2)C1,4,(
1483,15.65124797821045,27647,O=C(NC1CC1)c1ccc(NC(=O)C2CCC2)cc1,4,(
1483,15.548707962036133,45732,O=C(NCC1CC1)[C@H]1CCCN(C(=O)C2CCC(c3ccccc3)CC2)C1,4,(
1483,15.406245231628418,2912,O=C(NCC1CC1)c1ccc([C@@H]2CCCN(C(=O)CCc3ccc(F)cc3)C2)nc1,4,(
1483,15.392582893371582,19077,O=C(NCC1CC1)[C@H]1CCCN(C(=O)NCc2cccnc2)C1,4,(
1885,15.894542694091797,45440,CCC[NH2+][C@@H]1[C@H](C[NH+](CC)CC)CCCC1(C)C,5,+][
1885,15.862154960632324,31360,CCCOc1cccc([C@H](C[NH3+])[NH2+][C@@H](C)CCCO)c1,16,+][
1885,15.855890274047852,8674,CC(C)[NH2+][C@H](C#N)CCSc1ccncc1,7,+][
1885,15.841983795166016,538,CCc1noc(CC)c1C[NH2+][C@H](C)c1nccs1,13,+][
1885,15.836384773254395,27455,C[C@H]1CCC[NH2+][C@H]1CNC(=O)C[C@@H]1CCCCO1,12,+][
1885,15.836204528808594,12179,CCc1ccc([C@H](C[NH3+])[NH2+][C@@H](C)CCCO)o1,16,+][
1885,15.806371688842773,37434,c1cc2c(cc1[NH2+][C@H]1CCC[C@@H]1[C@@H]1CCC[NH2+]1)CCO2,12,+][
1885,15.792359352111816,5259,CCC[C@H]1C[C@@H]1[NH2+][C@@H](C)c1cncc(F)c1,18,+][
1885,15.784722328186035,2045,C[C@H](Cc1ccsc1)[NH2+][C@H]1CCCC1(C)C,14,+][
1885,15.776666641235352,16753,CCC[NH2+][C@@H]1[C@@H](C[NH+](C)C(C)(C)CC)CCC1(C)C,5,+][
543,15.828096389770508,44304,NC(=O)c1ccc([N-]S(=O)(=O)c2cccc3ccccc23)cc1F,10,-]
543,15.76137924194336,35530,COC(=O)Nc1ccc([N-]S(=O)(=O)c2cccc3cc(C)c[nH+]c23)cc1,10,-]
